id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,not_compliant,status,inactive_loans,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none
10160282,12011868,20000,20000,20000, 60 months,19.22,521.24,D,D4,Project Leader,5 years,OWN,85000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10160282,  Borrower added on 01/02/14 > Consolidate Credit Cards<br>,credit_card,Consolidate,194xx,PA,26.77,0,19911101T000000,2,,,17,0,48651,78.5,31,f,0,0,22469.6,22469.6,20000,2469.6,0,0,0,20140901T000000,18821,,20140901T000000,0,,1,0,Fully Paid,1,0,6,3,0.8,1,1,1,0,7.35868,20190101T000000,1,1,1
10120381,11971935,20000,20000,20000, 60 months,18.25,510.6,D,D3,Safety Inspector,7 years,MORTGAGE,106000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10120381,,home_improvement,improvement,334xx,FL,8.99,0,19870501T000000,2,57,,16,0,11881,37.3,23,f,0,0,21197.5,21197.5,20000,1197.55,0,0,0,20140501T000000,19665.9,,20140501T000000,0,,1,0,Fully Paid,1,0,8,3,0.6,1,1,1,0,5.78038,20190101T000000,0,1,1
10150276,12001769,10000,10000,10000, 60 months,14.98,237.8,C,C3,Deputy Sheriff,7 years,MORTGAGE,55000,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10150276,"  Borrower added on 01/02/14 > With two teenagers in high school and lots of expenses coming up with graduation and class rings, I want to be able to provide them what they need and want to enjoy this last 1 1/2 years of high school.  Consolidating my debt will make it easier to help them get ready for college and military life.<br>",debt_consolidation,2 in high school need 2 consolidate debt,704xx,LA,18.37,0,20030801T000000,3,34,,11,0,8798,34.2,23,w,0,0,1902.4,1902.4,944.22,958.18,0,0,0,20140901T000000,237.8,,20150201T000000,0,,1,0,Charged Off,1,1,8,4,0.6,1,1,1,0,5.18836,20190101T000000,0,1,1
10130231,11981815,18250,18250,18250, 60 months,16.24,446.14,C,C5,Sergeant,8 years,RENT,40800,Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10130231,,major_purchase,Major purchase,757xx,TX,20.47,0,20021001T000000,1,25,,7,0,6286,42,22,f,0,0,2230.68,2230.68,1023.09,1207.59,0,0,0,20140601T000000,446.14,,20141101T000000,0,,1,0,Charged Off,1,1,9,4,1,1,1,1,0,13.1218,20190101T000000,0,1,1
9746611,11598396,12000,12000,12000, 36 months,13.98,410.02,C,C1,Crew Leader,5 years,MORTGAGE,82000,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9746611,,debt_consolidation,Debt consolidation,363xx,AL,4.37,0,20011101T000000,0,70,78,9,1,6913,37.2,14,f,0,0,3190.93,3190.93,1076.19,543.39,41,1530.35,15.3035,20140501T000000,410.02,,20140901T000000,0,70,1,0,Charged Off,1,1,6,4,0.2,1,0,1,0,6.00029,20170101T000000,0,0,0
10090355,11941842,10000,10000,10000, 36 months,7.62,311.62,A,A3,Teacher,8 years,MORTGAGE,70000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10090355,,debt_consolidation,Credit Card Consolidation,201xx,VA,2.85,0,19990601T000000,0,,,3,0,7793,18.3,14,f,0,0,10063.7,10063.8,10000,63.75,0,0,0,20140201T000000,10065,,20150201T000000,0,,1,0,Fully Paid,1,0,9,6,0.6,1,1,1,0,5.34206,20170101T000000,1,1,1
10090329,11941816,9750,9750,9750, 36 months,14.47,335.47,C,C2,Store manager ,3 years,MORTGAGE,60000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10090329,,debt_consolidation,Debt consollidation,323xx,FL,13.16,0,20030101T000000,0,35,,13,0,7085,65,36,w,0,0,10736.7,10736.7,9750,986.69,0,0,0,20150201T000000,386.52,,20150201T000000,0,60,1,0,Fully Paid,1,0,4,4,0.4,1,1,1,0,6.7094,20170101T000000,0,1,0
10080351,11931907,10000,10000,10000, 36 months,13.98,341.68,C,C1,Executive Legal Secretary,2 years,RENT,62730,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10080351,,debt_consolidation,Pay It All Off,212xx,MD,13.64,0,19980401T000000,0,45,114,23,1,3526,13.2,43,f,0,0,10661.7,10661.7,10000,661.74,0,0,0,20140901T000000,244.39,,20150201T000000,0,,1,0,Fully Paid,1,0,3,4,0.2,1,0,1,0,6.5362,20170101T000000,0,0,1
10120426,11971974,12000,12000,12000, 36 months,14.47,412.88,C,C2,Rail Vehicle Mechanic,10+ years,MORTGAGE,68000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10120426,,debt_consolidation,Debt Consolidation,330xx,FL,6.85,0,19951101T000000,0,35,,7,0,3892,56.4,16,w,0,0,13182.5,13182.5,12000,1182.55,0,0,0,20141001T000000,9879.51,,20150201T000000,0,,1,0,Fully Paid,1,0,11,4,0.4,1,1,1,0,7.28612,20170101T000000,0,1,1
10150054,12001561,31825,31825,31825, 60 months,23.7,910.01,F,F1,systems engineer,10+ years,MORTGAGE,70000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10150054,,car,loan,952xx,CA,5.85,0,20010201T000000,2,34,20,10,1,4293,37.3,37,f,0,0,36102.7,36102.7,31825,4277.68,0,0,0,20140801T000000,30644.8,,20140901T000000,0,34,1,0,Fully Paid,1,0,11,1,0.2,1,0,1,0,15.6002,20190101T000000,0,0,0
10140287,11991785,17625,17625,17625, 36 months,14.98,610.81,C,C3,Roadmaster ( engineering manager),2 years,MORTGAGE,80000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10140287,,debt_consolidation,Debt consolidation and home improvement,408xx,KY,9.84,4,20030201T000000,1,21,,19,0,2389,13.7,57,f,0,0,18870.5,18870.5,17625,1245.54,0,0,0,20140701T000000,15817,,20150201T000000,0,23,1,0,Fully Paid,1,0,3,4,0.6,0,1,1,0,9.16215,20170101T000000,0,1,0
10090457,11026973,8000,8000,8000, 36 months,13.98,273.35,C,C1,Customer Service Manager ,4 years,RENT,52000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10090457,,debt_consolidation,Debt Consol,027xx,MA,15.39,0,19960801T000000,0,,51,17,1,5581,42.6,51,f,0,0,8273.16,8273.16,8000,273.16,0,0,0,20140401T000000,7726.82,,20150101T000000,0,,1,0,Fully Paid,1,0,5,4,0.2,1,0,1,0,6.30808,20170101T000000,1,0,1
10125008,11977141,10200,10200,10200, 36 months,7.9,319.17,A,A4,RN clinical manager ,6 years,MORTGAGE,75000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10125008,  Borrower added on 01/02/14 > Credit card consolidation<br>,debt_consolidation,Debt consolidation,254xx,WV,14.33,0,20030901T000000,0,,,17,0,16207,46.2,31,w,0,0,10267.1,10267.1,10200,67.15,0,0,0,20140201T000000,10267.1,,20150101T000000,0,,1,0,Fully Paid,1,0,7,6,0.8,1,1,1,0,5.10672,20170101T000000,1,1,1
10110379,11961923,10000,10000,10000, 36 months,14.98,346.56,C,C3,Exhibitions & Events Coordinator,2 years,RENT,42000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10110379,,debt_consolidation,Debt consolidation,941xx,CA,24.15,2,19921101T000000,1,19,,11,0,6261,79.3,21,f,0,0,11215,11215,10000,1214.99,0,0,0,20141201T000000,7749.67,,20141201T000000,0,,1,0,Fully Paid,1,0,3,4,0.6,0,1,1,0,9.90171,20170101T000000,0,1,1
9236022,11068092,19000,19000,19000, 60 months,14.47,446.75,C,C2,Plant manager,10+ years,MORTGAGE,71000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9236022,,debt_consolidation,Debt consolidation,612xx,IL,18.51,0,19971201T000000,0,59,,11,0,18744,57.3,24,w,0,0,21686.2,21686.2,19000,2686.2,0,0,0,20150101T000000,16772,,20150201T000000,0,,1,0,Fully Paid,1,0,11,4,0.4,1,1,1,0,7.5507,20190101T000000,0,1,1
10110374,11961920,20000,20000,19950, 60 months,15.61,482.23,C,C4,Marketing Director,7 years,MORTGAGE,85000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10110374,  Borrower added on 01/02/14 > I plan to use the loan to pay off my credit cards. I always make my payments on time and have a full time job. I have been at the same company for over 7 years. I own my own home and vehicle.<br>,debt_consolidation,Credit Cards,152xx,PA,13.77,1,19940201T000000,0,12,,15,0,17662,53.4,34,f,0,0,21022.7,20970.2,20000,1022.73,0,0,0,20140501T000000,19576.9,,20150101T000000,0,,1,0,Fully Paid,1,0,8,4,0.8,0,1,1,0,6.80795,20190101T000000,0,1,1
10090335,11941822,10000,10000,10000, 36 months,13.53,339.5,B,B5,caseworker,10+ years,MORTGAGE,70764,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10090335,  Borrower added on 01/02/14 > pay off me existing loan<br>,debt_consolidation,justonemore,606xx,IL,24.2,0,20031101T000000,1,,,18,0,5934,14.8,35,w,0,0,10637.6,10637.6,10000,637.57,0,0,0,20140701T000000,8940.07,,20150201T000000,0,,1,0,Fully Paid,1,0,11,5,1,1,1,1,0,5.75716,20170101T000000,1,1,1
10090351,11941839,16000,16000,16000, 36 months,6.03,486.97,A,A1,Network Engineer,10+ years,MORTGAGE,105000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10090351,,credit_card,Consolidation of Debt,322xx,FL,9.04,0,19970101T000000,1,,,11,0,16059,34.5,31,f,0,0,16649.2,16649.2,16000,649.16,0,0,0,20141001T000000,12753.5,,20141001T000000,0,,1,0,Fully Paid,1,0,11,6,0.2,1,1,1,0,5.56537,20170101T000000,1,1,1
10090460,11941941,8000,8000,8000, 36 months,7.9,250.33,A,A4,General Manager,7 years,RENT,50000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10090460,,debt_consolidation,Debt Consolidation,180xx,PA,29.02,1,20060901T000000,1,15,,14,0,8622,37.2,25,w,0,0,8052.67,8052.67,8000,52.67,0,0,0,20140201T000000,8052.67,,20150201T000000,0,,1,0,Fully Paid,1,0,8,6,0.8,0,1,1,0,6.00792,20170101T000000,0,1,1
10140523,11992000,20000,20000,19950, 60 months,11.99,444.79,B,B3,Teacher,1 year,MORTGAGE,55000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10140523,  Borrower added on 01/02/14 > I want to consolidate my credit card debit and pay it off sooner rather than pay high interest.<br>,debt_consolidation,Consolidation Loan,801xx,CO,9.27,0,19980801T000000,0,,,12,0,21940,38.2,32,f,0,0,21884.5,21829.7,20000,1884.45,0,0,0,20141101T000000,17883,,20141101T000000,0,,1,0,Fully Paid,1,0,2,5,0.6,1,1,1,0,9.70451,20190101T000000,1,1,1
10180192,2742954,6000,6000,6000, 36 months,15.61,209.79,C,C4,Pharmacy Technician III,1 year,RENT,31678,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10180192,  Borrower added on 01/02/14 > During college I racked up far too much credit card debt and had to learn the hard way about the whole it can put you into. I've finally managed to work the debt down low enough for a loan. Now I just need the rest to finally put this behind me.<br>,debt_consolidation,Debt Consolidation Loan,434xx,OH,15.57,0,20011101T000000,1,49,,10,0,3889,55.6,17,f,0,0,6444.52,6444.52,6000,444.52,0,0,0,20140801T000000,185.81,,20150201T000000,0,,1,0,Fully Paid,1,0,2,4,0.8,1,1,1,0,7.94709,20170101T000000,0,1,1
10160032,12011628,15000,15000,15000, 36 months,10.99,491.01,B,B2,Trades Supervisor,10+ years,MORTGAGE,75000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10160032,,credit_card,Credit card refinancing,190xx,PA,15.15,0,19970301T000000,0,,,10,0,24659,76.1,14,w,0,0,16117.3,16117.3,15000,1117.26,0,0,0,20141001T000000,12189.2,,20150201T000000,0,,1,0,Fully Paid,1,0,11,5,0.4,1,1,1,0,7.85616,20170101T000000,1,1,1
10150226,12001725,6000,6000,6000, 36 months,13.98,205.01,C,C1,Production Supervisor,7 years,MORTGAGE,52000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10150226,,debt_consolidation,Card Consolidation,435xx,OH,14.42,0,20010301T000000,0,68,47,7,6,4582,65.5,20,f,0,0,6570.79,6570.79,6000,570.79,0,0,0,20141001T000000,4930.94,,20150201T000000,0,,1,0,Fully Paid,1,0,8,4,0.2,1,0,1,0,4.731,20170101T000000,0,0,1
10148065,11999732,12000,12000,12000, 36 months,13.53,407.4,B,B5,Paralegal,9 years,RENT,60000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10148065,"  Borrower added on 01/01/14 > I am getting married and cant afford a wedding. I sold my house a year ago and instead of walking away, I wrote a check for 17,000, my credit cards did. I couldn't just let the bank take my house. I have to lower the interest rate. Get out of debt and start my new life.<br>",debt_consolidation,Save my life loan,970xx,OR,13.54,0,20010701T000000,0,,74,6,1,3256,35.4,25,f,0,0,13508.1,13508.1,12000,1508.07,0,0,0,20150101T000000,9002.99,,20150201T000000,0,,1,0,Fully Paid,1,0,10,5,1,1,0,1,0,8.148,20170101T000000,1,0,1
10170266,12021803,8000,8000,8000, 36 months,7.62,249.3,A,A3,National Training Director,10+ years,MORTGAGE,120000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10170266,,home_improvement,Home improvement,330xx,FL,5.96,0,19920301T000000,2,,,19,0,13466,11.5,52,w,0,0,8151.16,8151.16,8000,151.16,0,0,0,20140501T000000,403.26,,20141201T000000,0,,1,0,Fully Paid,1,0,11,6,0.6,1,1,1,0,2.493,20170101T000000,1,1,1
10179263,12030846,5600,5600,5600, 36 months,14.47,192.68,C,C2,AP Clerk,7 years,RENT,32000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10179263,  Borrower added on 01/01/14 > My loan is to pay off several credit cards that don't seem to be getting any lower in balance.<br>,debt_consolidation,Get out of debt,906xx,CA,23.92,0,20081201T000000,2,,,13,0,5409,47.4,13,f,0,0,5798.01,5798.01,5599.99,198.02,0,0,0,20140401T000000,5412.68,,20141201T000000,0,,1,0,Fully Paid,1,0,8,4,0.4,1,1,1,0,7.2255,20170101T000000,1,1,1
10180191,12031714,25975,25975,25975, 60 months,24.08,748.46,F,F2,DMS 5Axis Machinist/Programmer,2 years,MORTGAGE,62000,Source Verified,20140101T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10180191,,debt_consolidation,Debt free and close to a paid off house!,324xx,FL,30.76,0,20021201T000000,1,,,10,0,16091,74.2,29,f,0,0,3742.17,3742.17,1182.62,2559.55,0,0,0,20140701T000000,748.46,,20141101T000000,0,,1,0,Charged Off,1,1,3,1,0.4,1,1,1,0,14.4863,20190101T000000,1,1,1
10179399,12030976,12000,12000,12000, 60 months,16.24,293.35,C,C5,,n/a,MORTGAGE,49191,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10179399,  Borrower added on 01/01/14 > pay off cred and out standing loand<br>,credit_card,pay off,212xx,MD,13.68,0,19960401T000000,1,31,,18,0,25963,46.3,52,f,0,0,13541.3,13541.3,12000,1541.3,0,0,0,20141101T000000,10901.1,,20141101T000000,0,31,1,0,Fully Paid,1,0,0,4,1,1,1,1,1,7.15619,20190101T000000,0,1,0
10180171,12031694,25000,25000,25000, 36 months,13.53,848.75,B,B5,,10+ years,RENT,73000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10180171,"  Borrower added on 01/01/14 > I owe approximately $25,000 to the IRS in back taxes for various years. I have a payment plan set up with them, but the interest and penalties are making it very hard to pay off in a reasonable time period.<br>",other,Other,787xx,TX,21.09,0,20030201T000000,2,66,,10,0,14758,52,29,f,0,0,27071.2,27071.2,25000,2071.16,0,0,0,20140901T000000,21132.3,,20141001T000000,0,66,1,0,Fully Paid,1,0,11,5,1,1,1,1,0,13.9521,20170101T000000,0,1,0
10180125,12031652,21000,21000,21000, 60 months,19.97,556.03,D,D5,Medical Staff Coordinator,7 years,RENT,50000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10180125,,credit_card,Credit Card Loan,902xx,CA,25.88,0,19990401T000000,4,47,,13,0,17611,84.3,29,f,0,0,24333.9,24333.9,21000,3333.93,0,0,0,20150101T000000,267.61,,20150101T000000,0,,1,0,Fully Paid,1,0,8,3,1,1,1,1,0,13.3447,20190101T000000,0,1,1
10180117,12031644,28000,28000,28000, 36 months,16.99,998.14,D,D1,CFO,10+ years,MORTGAGE,200000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10180117,,debt_consolidation,Payoff,190xx,PA,10.88,0,19981101T000000,1,29,17,13,1,31187,82.9,42,f,0,0,30925.8,30925.8,28000,2925.77,0,0,0,20140901T000000,23939.5,,20140901T000000,0,,1,0,Fully Paid,1,0,11,3,0.2,1,0,1,0,5.98884,20170101T000000,0,0,1
10090220,11941713,12375,12375,12375, 36 months,14.47,425.78,C,C2,Consultant,1 year,RENT,96000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10090220,,debt_consolidation,Debt consolidation,928xx,CA,7.84,1,20011201T000000,2,18,52,11,1,4576,42.8,47,f,0,0,13961.3,13961.3,12375,1586.29,0,0,0,20150101T000000,9277.73,,20150201T000000,0,25,1,0,Fully Paid,1,0,2,4,0.4,0,0,1,0,5.32225,20170101T000000,0,0,0
10094606,11946756,4100,4100,4100, 36 months,13.53,139.2,B,B5,ADPAC,10+ years,RENT,75000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10094606,,debt_consolidation,DEBT CONSOLIDATION,334xx,FL,29.12,0,19981001T000000,1,41,,13,0,10553,58.3,34,f,0,0,4477.24,4477.24,4100,377.24,0,0,0,20141001T000000,3363.82,,20141001T000000,0,41,1,0,Fully Paid,1,0,11,5,1,1,1,1,0,2.2272,20170101T000000,0,1,0
10069425,11921030,10000,10000,10000, 36 months,15.61,349.65,C,C4,Heavy equipment operator,6 years,MORTGAGE,79000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10069425,"  Borrower added on 01/02/14 > I am starting a side busyness, and it is in forestry. Money to be used to purchase Timber for resale.<br>",small_business,Takes money to make money,624xx,IL,22.21,0,20031201T000000,2,,,10,0,11916,91,23,f,0,0,10621.4,10621.4,10000,621.41,0,0,0,20140601T000000,9223.01,,20140601T000000,0,,1,0,Fully Paid,1,0,7,4,0.8,1,1,1,0,5.31114,20170101T000000,1,1,1
10120225,11971794,9250,9250,9250, 36 months,10.99,302.79,B,B2,TEACHER,< 1 year,RENT,40000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10120225,,debt_consolidation,LOAN TWO,853xx,AZ,27.72,0,20020801T000000,2,,,16,0,436,6.2,31,f,0,0,9938.83,9938.83,9250,688.83,0,0,0,20141001T000000,7517.02,,20141001T000000,0,,1,0,Fully Paid,1,0,1,5,0.4,1,1,1,1,9.0837,20170101T000000,1,1,1
10130199,11981785,30000,30000,29950, 60 months,14.98,713.39,C,C3,bricklayer,10+ years,MORTGAGE,72000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10130199,"  Borrower added on 01/02/14 > Dear LendingClub, I am aplying for a loan to consolidate all my credit cards and loans. When i add up all the intress I pay it comes out to hundreds a month and thousands at the end of the year. It would be nice to write one check a month to pay all my bills so I can cut up mycards.<br>",debt_consolidation,Fresh start ,027xx,MA,15.28,0,20000801T000000,0,73,,9,0,19662,47.8,24,f,0,0,31828.5,31775.5,30000,1828.49,0,0,0,20140601T000000,28977.2,,20141101T000000,0,,1,0,Fully Paid,1,0,11,4,0.6,1,1,1,0,11.8898,20190101T000000,0,1,1
7615663,7421299,7000,7000,7000, 36 months,8.9,222.28,A,A5,Contractor Support Rep,4 years,RENT,50000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7615663,,car,Car Financing,956xx,CA,15.25,0,20080601T000000,0,,,12,0,8622,58.3,21,f,0,0,7052.34,7052.34,7000,52.34,0,0,0,20140201T000000,7052.95,,20141201T000000,0,,1,0,Fully Paid,1,0,5,6,1,1,1,1,0,5.33472,20170101T000000,1,1,1
10110328,11961875,5000,5000,5000, 36 months,7.9,156.46,A,A4,RN,10+ years,OWN,70000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10110328,  Borrower added on 01/02/14 > Pay off 2 bills and moving expenses.<br>,debt_consolidation,Finite,235xx,VA,4.92,0,19870401T000000,2,25,,19,0,3717,4,43,w,0,0,5291.92,5291.92,5000,291.92,0,0,0,20141101T000000,3883.78,,20141201T000000,0,,1,0,Fully Paid,1,0,11,6,0.8,1,1,1,0,2.68217,20170101T000000,0,1,1
10120310,11971873,15000,15000,15000, 36 months,16.24,529.14,C,C5,Software developer,10+ years,RENT,120000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10120310,,credit_card,Credit card debt refinancing,070xx,NJ,13.74,0,20040901T000000,1,,,8,0,36381,83.8,20,w,0,0,16663,16663,15000,1662.98,0,0,0,20141001T000000,12429.9,,20141001T000000,0,,1,0,Fully Paid,1,0,11,4,1,1,1,1,0,5.2914,20170101T000000,1,1,1
10130126,11981722,19000,19000,19000, 36 months,16.99,677.31,D,D1,Facilities Coordinator,< 1 year,RENT,48000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10130126,"  Borrower added on 01/01/14 > I have applied to pay off my high interest rate cards that do not seem to go down. I have come a long way to build my credit, however with all of my high APR s i cant move forward to save and buy a home for my family. Thank you Lending Club for giving me a new start.<br>",debt_consolidation,Debt Consolidation Loan,113xx,NY,20,0,20030701T000000,0,,,15,0,24502,67.9,26,f,0,0,20286.4,20286.4,19000,1286.38,0,0,0,20140601T000000,17577.2,,20140601T000000,0,,1,0,Fully Paid,1,0,1,3,0.2,1,1,1,1,16.9327,20170101T000000,1,1,1
10090215,11941709,5500,5500,5500, 36 months,13.53,186.73,B,B5,personal banker ,5 years,RENT,35000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10090215,,debt_consolidation,credit card consolidation ,945xx,CA,12.89,0,20060701T000000,0,,,13,0,5476,43.8,18,f,0,0,5795.69,5795.69,5500,295.69,0,0,0,20140601T000000,5048.12,,20140601T000000,0,,1,0,Fully Paid,1,0,6,5,1,1,1,1,0,6.40217,20170101T000000,1,1,1
9294928,11127063,18000,18000,18000, 60 months,16.99,447.25,D,D1,LPN/Resident Care Manager,4 years,MORTGAGE,60000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9294928,  Borrower added on 01/01/14 > I would like to pay off my debt and start fresh.<br>,debt_consolidation,Debt Consolidation,975xx,OR,22.26,0,20020201T000000,0,44,,13,0,21783,81.6,29,f,0,0,19725.3,19725.3,18000,1725.36,0,0,0,20140801T000000,17041.9,,20140801T000000,0,,1,0,Fully Paid,1,0,5,3,0.2,1,1,1,0,8.945,20190101T000000,0,1,1
10130064,11981666,6800,6800,6800, 36 months,15.61,237.77,C,C4,sampl/prep tech,4 years,RENT,38000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10130064,,debt_consolidation,Debt consolidation,173xx,PA,23.88,0,20010801T000000,2,50,,8,0,2507,25.8,23,f,0,0,7301.07,7301.07,6800,501.07,0,0,0,20140701T000000,6112.28,,20150201T000000,0,,1,0,Fully Paid,1,0,5,4,0.8,1,1,1,0,7.50853,20170101T000000,0,1,1
10177227,12029089,19800,19800,19800, 60 months,14.47,465.56,C,C2,,7 years,MORTGAGE,116000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10177227,  Borrower added on 01/01/14 > I will pay off three credit cards &amp; re-do my master bathroom &amp; put in a tornado shelter<br>,home_improvement,Improvements,741xx,OK,20.8,0,19940501T000000,2,41,,24,0,18344,45.5,61,w,0,0,22060.4,22060.4,19800,2260.44,0,0,0,20141101T000000,17870.4,,20141101T000000,0,41,1,0,Fully Paid,1,0,8,4,0.4,1,1,1,0,4.81614,20190101T000000,0,1,0
10140258,11991758,10000,10000,10000, 36 months,11.99,332.1,B,B3,Teacher,10+ years,RENT,53000,Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10140258,,debt_consolidation,Debt Consolidation,917xx,CA,23.3,0,19921201T000000,1,,93,6,1,10456,88.6,16,f,0,0,10476.1,10476.1,10000,476.13,0,0,0,20140601T000000,9147.79,,20150201T000000,0,,1,0,Fully Paid,1,0,11,5,0.6,1,0,1,0,7.51925,20170101T000000,1,0,1
10180046,12031573,8000,8000,8000, 36 months,14.98,277.25,C,C3,Creative Director,1 year,RENT,120000,Source Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10180046,  Borrower added on 01/01/14 > Loan is to purchase furniture as well as a TV and stereo system.<br>,major_purchase,Home Furnishings,941xx,CA,0,0,20080701T000000,0,,,0,0,0,56.1769,6,f,0,0,8972.02,8972.02,8000,972.02,0,0,0,20141201T000000,6199.65,,20150101T000000,0,,1,0,Fully Paid,1,0,2,4,0.6,1,1,1,0,2.7725,20170101T000000,1,1,1
10120184,11971754,8000,8000,8000, 36 months,14.47,275.26,C,C2,Engineering,6 years,RENT,35000,Not Verified,20140101T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10120184,"  Borrower added on 01/01/14 > I will this money to pay off all my credit cards.  I want to start 2014 with a good money management and this is the first step, PLEASE HELP.<br>",debt_consolidation,Personal Loan,223xx,VA,7.22,0,20081101T000000,2,,,13,0,6563,60.2,15,f,0,0,8864.45,8864.45,8000,864.45,0,0,0,20141101T000000,6387.15,,20150201T000000,0,,1,0,Fully Paid,1,0,7,4,0.4,1,1,1,0,9.43749,20170101T000000,1,1,1
