name,review,rating,sentiment
Mommy's Helper Contoured Cushie Tushie Potty Seat,"I'm very happy with the seat. My son has been using it for a few months now (ever since we potty-trained him). It fit well on a regular-sized toilet seat and is soft and comfy, and is easily cleaned.",5,1
Mommy's Helper Contoured Cushie Tushie Potty Seat,purchased two of these.  Pros: very comfortable for the children to sit for long periods of time. my toddlers put on and take off themselves. neutral color. easy to clean.  Cons: on one seat the handle ring broke off within 8 months. seat stains can only be removed with bleach - otherwise all stains show fast. no side handles for child to hold onto or back for child to lean against. it just sits on toiler seat - no latching.  Overall: my girls have no problem with it and recommend this product over all other seats. I clean it often b/c it is white - which is probably good.,4,1
Mommy's Helper Contoured Cushie Tushie Potty Seat,"Great, simple potty seat that fits on my toilet perfectly.  I feel like my daughter is safe on it and it makes her feel like a grown up since the basic white matches perfectly. Great value, who needs all those bells and whistles.",5,1
Mommy's Helper Contoured Cushie Tushie Potty Seat,"This seat is very padded and comfortable for my baby. It's thicker than it looks in the picture. I haven't had trouble with it sliding around, but she's not that active yet.  I don't think the hook that came with it is very great because it kept falling off the wall.  I bought a suction one instead.Great price though. I would definitely buy this again.",4,1
"Sunshine Kids Sure Steps Safety Strap, Blue","I was originally debating on this purchase.  But after I used it on our vacation to Mexico with my 18mo old, I now consider this the best purchase I made for that trip.One note, if the child wants to pull away, and is strong enough, the Velcro will detach or at least loosen.  So I would say that this is for the really little ones, but as they get older, they will quickly learn how to escape.",5,1
"Sunshine Kids Sure Steps Safety Strap, Blue","This is a must have for those with toddlers or multiples.  This is especially useful in large crowds - Disney, summer festivals...",5,1
Mommy's Helper Tip Resistant Furniture Safety Brackets,"We are on our second set of these brackets, having used them at a previous residence for a couple of years.I never had any issues with our brackets becoming hardened and breaking, although living in Southern California, I imagine we don't experience some of the temperature extremes people do elsewhere (even though it seems we all probably run our air/heat and keep inside temps relatively the same, no?)Yes, the screws are made from a cheap metal, which really makes little sense because they'll pop in two in stud. After initial frustration when I first bought the brackets I ran down to the home improvement store and picked up a package of small screws and used those instead, and drilled lead holes, and have had no problems.As far as holes in your furniture are concerned, I figure it's a small price to pay for safety. We've also used these straps to loop around items so we don't have to drill into them, with great success.Personally, I do NOT use these brackets on anything truly heavy. They're great for smaller items, particularly those you might need to move from time to time to clean underneath, vacuum under, etc.  The brackets are hard enough to get off that my children have never been able to remove them, but easy enough that I don't avoid moving our nightstands, toy organizers, dollhouse, etc. in order to get the area nice and clean.If you're looking to secure something mid-weight, I highly recommend the KidCo furniture straps. For heavyweight items I love using the Quakehold! furniture straps (which don't have to be screwed into your furniture, but can be if you prefer).Growing up in SoCal and living through several big earthquakes and as a mother of three children (one of which seems to be part monkey) I've found that there's no single product that is going to secure everything in your house, but I definitely keep these brackets around as part of my furniture securing ""kit"".",4,1
Tommee Tippee Milk Feeding Bibs - Cream - 2 Pk - Boy,"I use these bibs as teething bibs to catch all of my son's drool.  These are the only bibs I know of that have the padding near the neckline.  Love these bibs.  They keep his chin and chest dry.  These were also great when he was a newborn, because babies have folds in their necks and if drool or milk gets in there, it can cause a rash.  These bibs keep the neck area dry and protected.  HIGHLY RECOMMEND!",5,1
"Sunshine Kids Grip It Car Seat Gripper, Gray",Works for infant seats and booster seats with backing.  The back keeps flopping forward if used with backless booster seats.,4,1
"Sunshine Kids Grip It Car Seat Gripper, Gray","This seat cover is great. It does what it says. My son's car seat stays put, and it keeps my back seat clean- free of sticky beverages and foods!",5,1
"Sunshine Kids Grip It Car Seat Gripper, Gray",This thing is great.  My daughter throws stuff out of her chair.  And this is good about catching the food she tosses.  It is saving the leather seats in my jeep.,5,1
"Sunshine Kids Grip It Car Seat Gripper, Gray",So much cheaper than competitors and works the same.  It is perfect for daughter's booster seat.  Doing makes great products.,5,1
"Sunshine Kids Cool Shade For Car Window, Black","It is a great buy worthy of spending. I have them already over a year, and they are still there on the window providing cool shade for my little one. Highly recommended.",4,1
"Sunshine Kids Cool Shade For Car Window, Black","Easy to apply, as long as you are not super-picky about bubbles. My husband just threw them on, and you'd have to look pretty critically to notice bubbles. We like that you can put them anywhere - we had initially bought for our 2nd car, then bought another set to &#34;fill in the holes&#34; on our 1st car (we have those suction-cup shades and they let sun thru in some areas since it's a large SUV, these work nicely as a supplement because they are so flexible).",5,1
"Sunshine Kids Cool Shade For Car Window, Black","These are great sunshades, they really block the sun and keep it out of my kiddos' eyes...the only drawback is that they can be a bit difficult to see through (and I have one on both sides of the car since I have 13 mo. old twins).  But overall a great product!",4,1
Mommy's Helper Panda Door Pinch Guard,"LOVE love love this product!  So great to protect my children's fingers, and even stop the door from bumping when a window is open.  Cute and helpful.  Thanks.",5,1
Safety 1st 3 Level Booster Seat,"When we were ready to graduate from the high chair to a booster seat we did our research to find the best booster seat.  Fisher Price Healthy Care Booster seat had the best reviews and we decided that we would purchase that seat.When I looked at the booster seat more carefully in the store it was a great seat.  It had everything we needed.  The price was a little on the high side but with all the great reviews, we decided to buy it.  As we were walking to the register we realized that we only wanted a booster seat.  The Fisher Price booster had a detachable tray.  What made this seat so great was that it was like the Fisher Price high chair with the dishwasher safe inserts on the tray.  We did not need the trays.  The boys high chairs had adjustable height and we had been using them with out the trays and sliding them up to the table to eat.  All we wanted was a booster for the chairs.We went back to look over all are other options.  Most of the boosters came with trays and others clipped onto the side of your table.  The Safety First 3 Level Booster was the simplest one for the best price.It straps onto your chairs.  There is only one strap but it is very long.  It straps around the back of your chair.  The underside of the chair has rubber feat to prevent it from sliding.  It does say if you have cushions to remove them off the chair.Weight limit I believe is 40-50 lbs.  Your child will be 4-5 by then and should be able to sit in a regular seat.It is in two pieces: the seat and the base.  You select the height level you want and slide the seat into the slot.Very simple for clean up.  No little cracks or crevices.  Can even take it to the sink and wash it down.Does not come with seat belt.  There are slots for seat belts.  I believe you can call the company and order one if you need too.  We have not had any issues.  Since you are using your own chairs they slide under the table.It does not fold up like other boosters for easy travel.  It is not bulky or heavy though.Most booster seats come with a tray.  If your are looking for just a booster this one is a very fair price.  Other booster seats clip onto the side of your table.  If you have a thick table they may not fit.The Safety First 3 level booster was the best seat for the money.",4,1
Safety 1st 3 Level Booster Seat,Very safe. Very easy to clean.  Secures well to the chair.  I'm about to buy a second one for my daughter.  I recommend putting a towel over the chair seat before you strap on the booster.  This will keep you from staining the chair. Safety was a priority for us.  We previously purchased a different booster that had problems.  The previous seat did not lock in properly so my son kept falling.  This seat locks in very securely and he has never fallen.,5,1
Puppy Sleep Sack - Small,"This is SUCH a good idea.  I felt like I was freezing my child not putting a blanket on them as they slept to keep them safe.  This put my mind at ease and kept the little one warm.  I HIGHLY recommend it.  They also make them in lighter materials, which is great for warmer houses and weather.",5,1
Safety 1st Simple Step Diaper Pail,We use this at daycare to hold cloth diapers.  We line with a plastic bag and bring the dirties home daily.  Virginia state health code requires that diapers pails at daycare have to have a pedal open top for.  For the price this fits the bill. It's large enough that is could hold 2-3 days worth of diapers but I think odors would become a problem. At home we just use a hanging zippered wet bag that we can throw into the wash with diapers.,4,1
Safety 1st Simple Step Diaper Pail,"I've been using this for over 9 months.  I haven't had any problems with the pedal not working as long as I push the lid down firmly.  As far as the claim that it &#34;Uses standard plastic bags&#34; - I thought that meant Wal-Mart bags.  The fitting for those bags is rather tight and only uses about half the capacity of the diaper pail.  It really uses XL bags - thankfully the grocery store in my area provides these.  The diaper pail contains the smell well.  By the time the smell is getting bothersome, the bag is pretty full and it's time to change the bag anyways.",4,1
Safety 1st Simple Step Diaper Pail,"It's great for what it is, I just wish it was a little bigger. However it is easy to use and looks cute! And I love that I don't need to waste money on bag refills, I just use walmart plastic bags or any other grocery store bag and that to me is greener! :)",4,1
Safety 1st Simple Step Diaper Pail,"We have been using this for cloth diapers (bummis and oso cozy unbleached prefolds with Thirsties Duo Snap covers) and cloth wipes for about one year now, with Planet Wise Diaper Pail Liner - Ocean diaper pail liners.  When we went from the 8-15 pound diapers to the 15-30 pound ones we thought we would need to get a larger pail, but we have found that this pail remains adequate for the most part.  By the end of day two when I start the laundry regimen there are a few diapers emerging out of the pail lid, and while not ideal, it's not really a big deal either.  Besides, from what I have read and based on first hand experience, it's actually good to let air circulate through your dirty diapers, so now I intentionally use a clean corner of diaper to keep the lid propped partially open anyhow.  With a baking soda disc (Munchkin Arm and Hammer Nursery Fresheners, 5 Pack)in the lid compartment, and as long as I rinse soiled diapers/wipes before depositing them in the pail, there is no noticeable odor even with the lid propped open. I learned the hard way that you really do have to do the diaper laundry every two days (if you do not you will get ammonia build up - your diapers should never smell like ammonia, even when dirty), so a significantly larger pail is not necessary.  If this one were just a tad larger it would be about perfect, but for the price it's at least worthy of 4 stars.",4,1
Safety 1st Simple Step Diaper Pail,"I was skeptical about this pail,  but it work great at hiding the smell.  I use it for cat litter and i don't smell a thing with the lid closed.",5,1
Safety 1st Simple Step Diaper Pail,"I know that this is a diaper pail, but I really needed something for my used litter, since I didn't want to throw a plastic bag away every day.  It's perfect!  It's small enough that it fits under my sink and it surprisingly keeps all of the odors in (and you know how potent cat urine/feces can smell!).  I highly recommend it!!",5,1
Skip Hop Dash - Canvas-Chocolate,"I have had this bag for over 2 years and it is still in great shape.  I used it with my son and now with my newborn daughter.  It is perfect for a day out, and I love that there are separate straps that attach to the stroller.  You don't have to use the separate straps on the stroller, my husband just shortens the straps and places the bag over the stroller handle.",5,1
Medela Breast Pump Accessory Set,"It should be noted, as mentioned in the other reviews, that the breast shields are one piece.  They are the standard size that came with my pump, so if you need a different size, this kit is not for you.  Despite the fact that the shields do not come apart, I didn't find them that much more difficult to clean.  Especially if you already have a brush on hand for cleaning bottles.The reason that I almost didn't buy this kit was because of the bottles in the picture.  They looked nothing like those that were included with my pump and I wanted them to have the same easy to read oz. markings on the side.  I eventually decided to take the risk because of the savings of buying the kit vs. purchasing them separately, and I'm so glad that I did.  The bottles that arrived are the newer style with the Medela logo on them and the easy to read oz. markings.",5,1
Medela Breast Pump Accessory Set,"If you are a working mom like me who uses her pump 3-4 times a day, then you will certainly get some use out of having an extra set of shields and 4 extra bottles for storage. I feel like I wash these parts constantly, so having some extras is really neccessary. So glad they make this set! Love it!",5,1
Medela Breast Pump Accessory Set,"This was a gift for a co-worker having her first baby. After several conversations with other women involving the breast pump subject and returning to work, this product was highly recommended by all! Have also had very good service with Amazon!!",5,1
Medela Breast Pump Accessory Set,I bought this kit for extra parts for my Medela breast pump. This kit lasted me throughout me during my 10 months of pumping and was a great extra set,5,1
Medela Breast Pump Accessory Set,Went perfectly with my used breast pump I bought a pump from a friend and had to buy new accessories and these fit perfectly and was really nice!!,5,1
Medela Breast Pump Accessory Set,"I have used the same pump for both of my kids (pump in style) and love the convenience and ease of use. I wanted to refurbish it for my second baby, with all new accessories. This does the trick. The only thing I was frustrated with was that it does NOT contain the tubing. That has to be purchased separately.",4,1
Eddie Bauer 2 Level Wooden Booster Seat,"My 20-month daughter loves this booster seat, it makes her feel very grown up sitting right at the table with us.  I like the wood look and the washable fabric cushion.  My only complaint is the strap system--instead of being secured right to the back of the seat, the strap has an extra piece that allows my daughter to stand up in the chair while still strapped in.  It doesn't seem 100% safe so I always make sure I'm close by when she's in the chair.",4,1
Eddie Bauer 2 Level Wooden Booster Seat,I have 2 of these high chairs for my 6 month twin boys. They work out wonderful.  They save some space. Design is great.,5,1
Yoga Monkey 15&quot;,"There are no other animals like those of Gund.  They make the most cuddly and &#34;realistic&#34; little creatures that I've seen many kids carry around like their favorite blankeys.  This was bought as a gift for a friend and their son carries it like it is attached to him.  Another child I know loves the froggy.  Gund products are better than a lot of other stuffies because these can be washed - there are no extra plastic type of eyes or accessories that can fall off or break.  The stitching  is quite strong.  My only advice is buy more than 1 of the exact same animal - we bought 3 of the exact same animal and kept 2 hidden away and swap them out when one is in the wash (or if 1 gets lost).  After a couple years it is quite difficult to find the exact same animal - so if you know your child loves to carry it around, buy 3.  9 years later mine still loves and sleeps with her newborn gift.",5,1
Marathon Convertible Car Seat - Platinum,"The Marathon is roomy and comfy for my big boy.  But the straps on the car seat get twisted alot.  I don't care for the rubber things on the straps either, they are annoying.  I do feel safe with this car seat and it has a really easy stallation system, I was so happy with the way they latch system (rear facing )works in my car, super easy to put in.  And the seat doesn't budge.  I had a few questions and called Britax and was surprised to find no 800 number available.  I would think that for the high price of their car seats and how many of them they sell they could at least offer their consumers a toll free number for questions.  But nope, I was on hold for almost ten minutes waiting for an answer.  Other than that I am happy with my choice.",4,1
Marathon Convertible Car Seat - Platinum,"Our son is a big boy for his age.  At six months he had already grown out of his Graco infant car seat.  My husband and I didn't want to have to keep upsizing car seats every time he hit a growth spurt, so we decided to go with the seat that would last the longest.  Sure, it's more expensive than the other options on the market, but when we put him in the Marathon (rear facing) he was so comfortable.  We were worried that with his young age he wouldn't be able to sit upright without his head falling forward in the toddler car seats.  With the reclining back of the Marathon seat however, he's safe and cozy during the whole ride.  His head even stays in place when asleep!  No head positioner's needed.  We're extremely satisfied with this carseat and we recommend it to all of our friends with children.",5,1
Bummis Super Whisper Wrap Diaper Cover: Medium (15-30lbs),"This is the first cover I've tried and it's great.  I don't plan on trying others.  It leaked the first time I used it because I hadn't adjusted it properly but since I check the fit, no leaks!!  I use cloth while at home to cut down on costs.  I don't recommend them for overnight...but if you want something affordable for during the day this is a winner.",4,1
Kissaluvs Contour Diaper: NB/S (5-20 lbs),"These are both Mommy & Daddy approved cloth diapers!  Dad loves how easy these are to put on and figure out - no folding techniques, no guess work.  Just fold over and use a snappi or pins and throw on a cover.  Many times we don't even use fasteners on our more snug fitting covers.They are soft, absorbant and dry in a relatively short amount of time compared to others I have tried.  They include a doubler with a single seam design to cut down on drying time.We love these!",5,1
Bummis Super Snap Diaper Cover: Medium (15-30 lbs).,"My son quickly learned how to unvelcro the other covers, so after a lot of research, I decided on these covers. They have been workhorses. They dry in a snap, wash nicely, and I've not had a problem with leaks. He may leak overnight, but not during the day like he did with the other non-Bummis covers we had.",5,1
"Bummis Super Whisper Wrap, White, 30 Pounds","I used this over my well hydrated son's night time pull up for extra protection and it has saved plenty of sheet washings. Also, it's growing with him very well. I got it when he was around 33lbs and it was big but still protected well. He's now 40lbs and it's still going strong. It cleans easily in the washer.",5,1
"Bummis Super Whisper Wrap, White, 30 Pounds",These covers rock!  They hold the ickiest you know what in.  I never had a blowout with Bummi diaper covers.  LOVE THEM!Also the velcro is great.  It has not worn out after many washes.  We will be able to use these with the next baby.,5,1
Mustela Stelatopia Moisturizing Cream 6.7 ounces,"My sweet baby boy started suffering from eczema last year when he was three months old. We kept it at bay last winter with Aveeno's Eczema Therapy lotion, but it never fully went away. His skin issues returned full force this winter -- as soon as it got cold outside, he started to get scaly and red from head to toe. Stelatopia is the only thing that works. I use it all over his body, every night, after his bath, and then I put Aquaphor or CJ's BUTTer on his individual eczema spots. He would just be one big red scale without these products! Love!",5,1
Mustela Stelatopia Moisturizing Cream 6.7 ounces,My baby had a small patch of Eczema on his cheek.  This gentle lotion cleared it right up! I only put it on in the morning and within a few days it was gone.  There is really no smell to it and it is so gentle on little ones' skin.  It is worth the price!,5,1
Mustela Stelatopia Moisturizing Cream 6.7 ounces,I love all of the mustela products. My daughter is 12 months and has very bad ezama. Two days for using the cream and it is almost gone. V,5,1
Mustela Stelatopia Moisturizing Cream 6.7 ounces,My girls have mild eczema and this lotion is great at keeping it at bay.  We use it as our everyday lotion.  Highly recommend!,5,1
Quilted Pack N Play Sheet - Ecru,"I liked this sheet a lot better than Graco's regular Pack 'N Play sheet.  It has elastic all of the way around the bottom to keep the sheet snug and in place.  I also don't wash it particularly gently and it comes out fine.  I just wish they had more options (colors and softer fabrics), considering they are essentially the only manufacturers of this type of product.",4,1
"Kiddopotamus Beddiebye Zip Around Safety Blanket Microfleece Small, Blue","I haven't seen this sleep blanket available anywhere for awhile.  I would purchase it as baby shower gifts as I loved it for my kids.  Had the 0-6 month size (small) and the 6-12 month large size.  I used them for my kids from  birth to probably around 1 1/2 years.  They were cozy, comfortable, easy to zip and wash and it kept them warm without being bulky.  I liked the idea of the sleeveless design, but wish they had used snaps instead of the velcro as it could be loud enough to wake the baby up if the sleep blanket was being removed.  The zip-around design was perfect for easily putting it on a sleeping baby without waking.  Simply lay the open blanket on crib, lay baby on it, zip & velcro them in.",5,1
Imse Vimse Soft Diaper Covers - Hoop and Loop - Newborn - White,"These covers are great. Our daughter has started to outgrow the Newborn size and we're planning to order more in the larger size.They fasten quickly and easily with no chance that I'll prick her with a pin.The only downside is that they tend to stain -- if she has a blowout, there's a slight stain on the cover. But who sees the inside of the cover anyway?I would definitely recommend these covers to anyone considering cloth diapers.",5,1
Imse Vimse Flushable Liner - 200 count (Baby),I've been using these since my little one has been eating solids and they are great. They cut down on all the yucky partS of cloth diapering. They are gentel on the skin and also on your septic system.  Also you can wash and reuse if there is no Solid waist on them.,5,1
Imse Vimse Flushable Liner - 200 count (Baby),"These aren't anything fancy, but they make poo-poo cleanup worlds easier when working with disposable diapers. :) I would recommend them to anyone who is considering doing cloth diapering. Mine held up going through the wash for about 2 loads, so I was able to reuse them if they were only peed on. :)",5,1
Imse Vimse Flushable Liner - 200 count (Baby),"I've been spraying my diapers all this time. I can't believe how much easier this makes the job. If I had known what I was missing before I never would have waited so long to try them. Everyone who takes turns changing baby agrees that these liners have been the best thing we've done yet. In fact, I haven't even had to use my diaper sprayer since getting these, which is nice because I often vacation and no longer have to disconnect and reconnect a sprayer onto toilets wherever I stay. Also a plus when changing baby somewhere I couldn't/wouldn't want to dunk a diaper (like a public toilet). Even with very soft messes it's a savior. Most of a soft mess, if not all, comes out with a simple lift of the paper and solid messes are always contained! I also feel it's been reducing the amount of potential stain on my prefolds because of the paper barrier reducing the contact of the waste to the cloth.The reason I had hesitated before was because I thought that one of the reasons I wanted to use cloth was to avoid anything harsh, scratchy, or papery on my baby's skin. Why use soft cloth to then slap paper on top? In reality, while they're not super soft, they're so thin, I feel like they compact and mold well to the baby and don't seem to irritate at all. Additionally, I find I can wash the liners that had been urine soaked a few times with the soiled diapers before needing to toss it and after being washed they get very soft, like a very thin and gauzy cotton which feels almost pleasant to the touch.I will absolutely keep using these and recommend them to everyone I know who is currently diapering.",5,1
Wendy Bellissimo Honey Bee 5 Piece Crib Set,"I bought this exact pattern from a small upscale boutique before Wendy Bellisimo started designing for BRU. Needless to say, it was double the price (fortunately, I got it on clearance). I couldn't believe it when I saw it in BRU! I love the pattern and it seems like this new line is almost as high quality as her $500 brand- you can hardly see the difference! In fact, I like the quilt in this line much better than mine. I love that the bumper covers can be removed and washed. Perfect gender-neutral bedding that can be easily have blue or pink added to the nursery after the baby comes. My only ""afterthought"" is that the bumpers are very pillowy, and the American Academy of Pediatrics is recommending that you not use pillows or bumper pads in cribs as a SIDS prevention. We used ours with 3 of the 4 bumper pads and my son seems to have plenty of room. LOVE IT!!",5,1
Chicco C5 Umbrella Stroller,"We've had this stroller for about a month now, and my husband and I absolutly love this stroller! It's the perfect height for him because he's very tall, and he doesn't kick the wheels in the back anymore. I love it because of it's stylish look, it's comfortable for my daughter, 22mths. old, it's light, and it's super easy to fold down and up!!I did read the reviews before and was aware of the back bending in, which honestly steered me away from the stroller at first. It was when we actually went to Babies R Us  and saw the 2 models on the floor that made me change my mind. One of the strollers must have been the old model because I did notice how the back of the seat gave in, but the other model's seat did not. My husband felt the panels in the back of the seat, and there was a huge difference in them. Chicco must have fixed this problem because the newer ones back panels of the seats would not budge a bit when my husband tried to bend it, and the older model was way too easy bend.So, when you go to buy it, ask them to open the box and make sure you're getting the newer model with the harder seat panels!! That's what we did, and we're super happy!!!",5,1
Sumersault Puppy Plane Lampshade,"I love this lamp shade. It is really cute & matches perfectly with everything! The cost is high for just a shade, but worth it!",4,1
Sumersault Puppy Plane Lampshade,I bought the crib bedding at another store and I was so excited to see the prices for the the matching accents! This is a very nice and high quality item. I was very impressed with the overall look and how well it matches the rest of the decor.,4,1
"Philips AVENT BPA Free Bottle Brush, Blue","I don't have any particular preference for Avent's bottles or other products in general, but I used this Avent bottle brush at a friend's house and immediately went out and got my own. I can't imagine ever again using one of those spiral deals with the wire down the middle... *shudder*  Get this brush and get on with your dishes.",5,1
"Philips AVENT BPA Free Bottle Brush, Blue","I have bought different kind of brushes from Target, Walmart and amazon.com.  This brush design is the best.  It won't splash on your face when you brush hard on the baby bottle. It cleans very very well.  However, if you want to wash nipple only; you need to buy a addition different brush for nipple.",4,1
"Philips AVENT BPA Free Bottle Brush, Blue","This is a great bottle brush. It works in just about any size container. It even squeezes into those slim tube-like containers for storing breast milk (I wasn't sure it would). It is more expensive than most bottle brushes, but it is definitely worth it because it works better, doesn't have to be replaced frequently (if ever), is easier to clean/rinse the soap off of, and cleans all bottle and pump parts very easily.Unlike most bottle brushes, this one has more spaced out bristles that are stronger and more flexible. Those flexible bristles are what make it possible to squeeze it into small containers and clean every nook and cranny of the bottle and pump parts that have a lot of nooks and crannies. The strength of the bristles keeps it from losing its shape and function after squeezing it into those nooks and crannies. No matter how much I abuse it (by using it to clean those small milk storage containers), it never shows. Plus it doesn't have that gross falling apart sponge thing at the end that others have. I also have the Munchkin Sprout Drying Rack and this bottle brush fits perfectly into the little cup container at the top of it.",5,1
"Philips AVENT BPA Free Bottle Brush, Blue","Easy to use, angled so you don't get wet when you pull it out of the bottle. Good bottle brush.",5,1
"Philips AVENT BPA Free Bottle Brush, Blue","This is a great bottle brush. It does not splatter you with soapy/dirty water when you pull it out of the bottle you are cleaning. The bristles are not too soft, but not too hard either. I would definitely recommend this brush to anyone looking for a quality bottle brush.",5,1
"Philips AVENT BPA Free Bottle Brush, Blue","I use the brush to clean both wide neck and classic bottles, even the tip of the bottle nipples. Good brush design.",5,1
Kidco White Door Lever Locks,"I was worried at first that these lever locks would not work on our doors as the levers all face to the left where we needed to install them. Reviews of some other lever locks stated that they could only be used on handles that faced to the right.  These locks work on levers that face either way, however.  They were easy to install.  I used the adhesive rather than the screws and have not had a problem so far.  My 4 year old figured it out in about 15 seconds and my 2 1/2 year old figured one out once.  It is still difficult for him and is definitely a deterrent.",5,1
Kidco White Door Lever Locks,This product is perfect for keeping my Grandson safe. I would highly recommend this product to anyone with little ones running around!,5,1
KidCo Swivel Cabinet &amp; Drawer Lock,"If I had saved the cabinet latches that I removed when my kids grew out of the need for these, I never would have found these GREAT latches! I had already purchased another type of safety latch at a local store, but had not yet installed them because they seemed unnecessarily complicated. No big deal, but they had actual metal springs on the bendable prongs and it seemed to me that simple flexible plastic would do, like the ones I had taken down years ago. (I think I actually did save them, but do you think I can find them now?). Anyway, in the search for an alternative, I came across these and, wow! - am I glad I did. Once you re-install safety latches, you find all over again just how annoying it is to open a cabinet or drawer only to have it come to a sudden stop and you think - &#34;Oh, yeah. Those %#@* safety latches!&#34;  It takes weeks or months to re-learn the smooth opening action with the safety latch push integrated into the motion. But now we don't have to!  When the Grandkids (just one so far but we're keeping our fingers crossed) are coming over we &#34;turn on&#34; the latches and when they leave we just rotate them 90 degrees and can enjoy smooth, uninterrupted cabinet and drawer opening until their next visit. Life is bliss!",5,1
KidCo Swivel Cabinet &amp; Drawer Lock,Bottom line.  These work and they are cheap.  Only reason I didn't give it 5 stars is because 1 of the screws snapped.  If they get stronger screws its automatic 5 stars.,4,1
"Munchkin Powdered Formula Dispenser, Colors May Vary","We use this all the time, especially for night feedings. It allows us to feed our baby quickly with already measured out feedings.",5,1
"Munchkin Powdered Formula Dispenser, Colors May Vary",I has a good price and works for what is supposed to do. I like using it when we go out.,5,1
"Munchkin Powdered Formula Dispenser, Colors May Vary","Love this one. We bought another brand to just put small snacks in as well, and do not like it nearly as much. This one is very durable. Wish I would have just bought two of these.",5,1
"Munchkin Powdered Formula Dispenser, Colors May Vary","This powdered formula dispenser is one of my favorite baby gadgets! Three compartments hold pre-measured formula amount, so when baby wakes for a middle of the night feeding, all you have to do is flip the lid open and dump the formula into the bottle. Small enough to throw in the diaper bag, and perfect for errands or daycare. That way you don't have to rely on someone else to get the measuring right. It's inexpensive, easy to clean, even easier to use, and totally worth the few bucks it costs. I just ordered another!",5,1
Munchkin: Fresh Food Feeder Colors vary,"Great product.  We use it when we go out to eat and it keeps the baby busy.  Our favorite thing to use in it is frozen peach slices.  You can buy a bag at the grocery store that's already sliced and frozen- done!  We've also used ice cubes, frozen apple juice, apple slices, cantaloupe, honeydew, etc.",5,1
Munchkin: Fresh Food Feeder Colors vary,"Bought this for my grand daughter, she loves it!  Easy clean up in the dishwasher.  Great product for introducing new foods to your child.",5,1
KidCo Anti-Tip Furniture Straps,"I love this strap. It is easy to install and holds the furniture firmly against the wall. The directions say to always use two straps for each piece of furniture. For my little, light stuff I used one and couldn't tip it even when trying to pull it over. I used three on my tall, heavy bookshelf though just because it is a little top heavy and I didn't want to risk it falling. It is very sturdy now. The only reason I didn't give this five stars is because of it being plastic and if the strap isn't pulled tight enough it could slip off of the one end of the bracket. If they are installed correctly this isn't a problem though.",4,1
"NUK 2 Pack Classic Silicone BPA Free Pacifier, 0-6 months, Colors May Vary","The five stars that I have given this product is for the product itself.  However, the colors I received were not even pictured.  Luckily for me, I liked the colors I received so I'm keeping the product.  So, if you like having control over what you get, I would recommend buying it in person at a brick and mortar store.The pacifiers themselves are well made and are extremely cute when in use!  I would love if my daughter would use hers more often, but she prefers her hands.",5,1
Adhesive Mount Cabinet/Drawer Lock,Have an 11 year old beagle that gets into EVERYTHING!  This is the first cabinet lock that he can't get into to open our garbage drawer.  So easy to install and there are extra parts in case you need to install it a different way.  LOVE it!  Now my dog has become extremely destructive and spiteful... but that's a whole other story!  This product works ;),5,1
"Playtex TrainingTime Soft Spout Cup, 6 Ounce, 2 Pack, Color May Vary","For some reason my baby doesn't care for these. They are a great product, soft silicone, flexible, sturdy and well-made.. Your baby may love it, who knows?",5,1
"Playtex TrainingTime Soft Spout Cup, 6 Ounce, 2 Pack, Color May Vary","I have bought 2 sets of these because they work well and are pretty well priced.  The are pretty easy for my 11 month old to pick up and use and durable.  I haven't really tried any other sippy cups besides Green Sprouts, which are not that great.  Your child has to suck on the sippy cup part to make the water come out, which is actually what they recommended at my day care so they don't choke when drinking.",5,1
"Playtex TrainingTime Soft Spout Cup, 6 Ounce, 2 Pack, Color May Vary",It is very hard to find a cup that does not leak. You have to turn the tops on these cups all the way to the line on the top of the cup and they will not leak at all!,5,1
"Playtex TrainingTime Soft Spout Cup, 6 Ounce, 2 Pack, Color May Vary",We have both this and the ones with the straw for my kid.  She seems to like this more so we keep getting this one.  It does drip a little but doesn't flip you in the eye like the straw ones.  Note that when you put cold fluids in this they will leak out due to expansion of the air as they warm up if your kid isn't using it.  FYI,5,1
"Playtex TrainingTime Soft Spout Cup, 6 Ounce, 2 Pack, Color May Vary","When our 10 month old daughter started solids a few months ago, her pediatrician recommended introducing water in a sippy cup at meals.  Apparently the current recommendation is that babies should be transitioned from bottles to cups by 1 year, and by offering her water she would learn to use a cup by the time she needed to make the switch.We picked up these sippy cups because we use Playtex Nursers for her breast milk at daycare and have been happy with the quality and value.  We liked that they were spill proof and had handles to make it easier for her to hold the cup.  She does prefer an open cup but it requires a lot of parental/caregiver effort to help her drink from one without spilling everywhere, so these sippies are a good choice all around.  It took her some time to figure out the cup but she's a pro at it now.They don't leak if you assemble them properly.  She can bang the darned thing upside down on her high chair tray and it won't leak a drop!  I have no idea why other reviewers have trouble cleaning these and have had the opposite experience. We have never had problems with mold or mildew, but to be fair she only drinks water from a cup (no juice at all, and she gets breastmilk from the tap or in a bottle) and we empty the cups after every use and wash them often. They're inexpensive so we were able to buy two 2-packs and have two at home and two for the daycare rotation.She will be transitioning to a straw-type cup for breast milk at daycare in another month or two, around her birthday.  We're using theThe First Lil' Gripper Twist 'n Click Straw Cupnow as a trainer cup for this purpose.",5,1
